listing_id,high,medium,low
7170325,0.4983846426264454,0.3230926618663324,0.1785226955072222
7092344,0.18636174331499394,0.4081256874677549,0.4055125692172513
7158677,0.25170969464468823,0.40949254261605655,0.33879776273925527
7211212,0.37217819196116225,0.36665684535239407,0.26116496268644357
7225292,0.39727607120507097,0.37590435256745675,0.22681957622747226
7226687,0.03846156804736004,0.1923078402368002,0.7692305917158399
7126989,0.03846156804736004,0.1923078402368002,0.7692305917158399
7114138,0.5504134570321714,0.299254437824368,0.15033210514346054
7131094,0.5014603770245679,0.3221508924228543,0.17638873055257773
7224815,0.03846156804736004,0.1923078402368002,0.7692305917158399
7107333,0.3994216786403461,0.3750469787880793,0.22553134257157453
7088993,0.33333333333333337,0.33333333333333337,0.33333333333333337
7216312,0.4983846426264454,0.3230926618663324,0.1785226955072222
7140668,0.4046458518664882,0.37348695438384444,0.22186719374966735
7141160,0.056505273817627405,0.10410347898808407,0.8393912471942886
7753784,0.33333333333333337,0.33333333333333337,0.33333333333333337
7140840,0.19761506145313845,0.40729725484733226,0.3950876836995292
7172046,0.09740901040839074,0.25783026646374047,0.6447607231278688
7168225,0.33333333333333337,0.33333333333333337,0.33333333333333337
7213185,0.4853524880510823,0.32977704855785467,0.18487046339106297
7206465,0.5262757055041507,0.31059826043749783,0.16312603405835138
7134612,0.03846156804736004,0.1923078402368002,0.7692305917158399
7156935,0.06385011774793224,0.12054956682350386,0.8156003154285639
7096161,0.2750633993679928,0.3921915485955287,0.3327450520364785
7131812,0.4126855818950397,0.3681807598031506,0.21913365830180967
7185840,0.0530451484453079,0.10203029438399375,0.8449245571706983
7114220,0.05468686555176488,0.10143213414077025,0.8438810003074647
7231209,0.33333333333333337,0.33333333333333337,0.33333333333333337
7229242,0.5105320936957572,0.32004514115458726,0.16942276514965549
7089887,0.273272296320569,0.39598219910000376,0.3307455045794273
7217009,0.14649263846722754,0.3756246587467851,0.4778827027859874
7167986,0.33333333333333337,0.33333333333333337,0.33333333333333337
7126940,0.05583054655359032,0.10198709938681365,0.8421823540595961
7159596,0.37401184685717936,0.3828052803903825,0.24318287275243805
7111210,0.5231053180965523,0.31166866972409546,0.16522601217935223
7152345,0.49164320485615987,0.32631644958152084,0.18204034556231924
7204899,0.37632253889422856,0.386017413435494,0.2376600476702775
7230245,0.5648815145323696,0.2827352545974689,0.15238323087016148
7211226,0.35662869666256436,0.37301049026867394,0.27036081306876164
7195563,0.18048905200029328,0.39502490099428855,0.42448604700541814
7181313,0.4983846426264454,0.3230926618663324,0.1785226955072222
7206858,0.16095574064897142,0.3823893361871493,0.4566549231638793
7126878,0.39727607120507097,0.37590435256745675,0.22681957622747226
7174518,0.3836387923882046,0.38577206620662036,0.23058914140517503
7209804,0.37865427960247305,0.37245618359641697,0.24888953680111
7119598,0.09652991180344235,0.27932183917103054,0.6241482490255271
7133917,0.21885212586887734,0.41173707150549366,0.36941080262562914
7174224,0.10958253097303935,0.3411620473774155,0.5492554216495452
7157060,0.06293265433995221,0.11598754879690289,0.821079796863145
7173006,0.5474485939691452,0.29815396032575464,0.1543974457051002
7216314,0.03846156804736004,0.1923078402368002,0.7692305917158399
7219476,0.19728713370500198,0.4155447575640298,0.3871681087309682
7139119,0.33333333333333337,0.33333333333333337,0.33333333333333337
7206653,0.09993763282059671,0.29707865022665714,0.6029837169527461
7091061,0.5283484240045949,0.3099917381895714,0.1616598378058337
7097027,0.3767037774219222,0.3709334875450816,0.2523627350329963
7106145,0.3836387923882046,0.38577206620662036,0.23058914140517503
7167352,0.33333333333333337,0.33333333333333337,0.33333333333333337
7168370,0.3836387923882046,0.38577206620662036,0.23058914140517503
7097907,0.5400300635925577,0.3057083851190861,0.15426155128835617
7231268,0.5412672822165894,0.3069762768027805,0.1517564409806302
7136953,0.37217819196116225,0.36665684535239407,0.26116496268644357
7163499,0.23771683650234063,0.41763574600853015,0.34464741748912925
7205089,0.5231053180965523,0.31166866972409546,0.16522601217935223
7215442,0.21821706472332525,0.40988365217554534,0.37189928310112946
7221305,0.4592684413611599,0.34700514004024746,0.1937264185985927
7218351,0.3795918610162995,0.3762025272407944,0.24420561174290598
7148695,0.33333333333333337,0.33333333333333337,0.33333333333333337
7134031,0.4699707473973082,0.3391037910996328,0.19092546150305897
7194919,0.2786930116231867,0.39300362335105965,0.32830336502575375
7198551,0.05231729327230882,0.10231333875175566,0.8453693679759355
7090836,0.33333333333333337,0.33333333333333337,0.33333333333333337
7129585,0.35662869666256436,0.37301049026867394,0.27036081306876164
7107617,0.5386637877181283,0.30703201666418495,0.15430419561768666
7232120,0.39727607120507097,0.37590435256745675,0.22681957622747226
7158471,0.33333333333333337,0.33333333333333337,0.33333333333333337
7117491,0.093464014262791,0.21300685552269277,0.6935291302145162
7194997,0.2515959176630418,0.4101577732434218,0.3382463090935365
7184842,0.5441330292999933,0.3034094274692758,0.1524575432307309
7111019,0.09033406044632186,0.19890795615200188,0.7107579834016763
7149858,0.03846156804736004,0.1923078402368002,0.7692305917158399
7141788,0.33333333333333337,0.33333333333333337,0.33333333333333337
7134172,0.33333333333333337,0.33333333333333337,0.33333333333333337
7233228,0.41312826601578817,0.3667947264407818,0.22007700754342996
7166956,0.14649263846722754,0.3756246587467851,0.4778827027859874
7134741,0.43383240327064077,0.3594809821144919,0.20668661461486737
7148587,0.4699707473973082,0.3391037910996328,0.19092546150305897
7114391,0.45630760455185126,0.348290837402406,0.19540155804574275
7210245,0.21152088854159118,0.4088964426989036,0.37958266875950514
7200221,0.4699707473973082,0.3391037910996328,0.19092546150305897
7176451,0.1868717962073974,0.407325909787431,0.40580229400517176
7112578,0.03846156804736004,0.1923078402368002,0.7692305917158399
7169964,0.5306171709789501,0.3110693145551009,0.15831351446594893
7129699,0.37632253889422856,0.386017413435494,0.2376600476702775
7192613,0.2318239628520422,0.41035554655853307,0.3578204905894247
7137236,0.35855725015103274,0.3730572075458167,0.2683855423031504
7129545,0.39727607120507097,0.37590435256745675,0.22681957622747226
7167474,0.5490157071035164,0.29766801788415254,0.15331627501233105
7187520,0.25609566080117907,0.40996829868212087,0.3339360405167
7219030,0.4272517278185262,0.3608600395855388,0.211888232595935
7194762,0.17237079875079098,0.39004826017649885,0.4375809410727101
7223079,0.33333333333333337,0.33333333333333337,0.33333333333333337
7197337,0.055764427700702855,0.10165542670459309,0.8425801455947041
7103559,0.03846156804736004,0.1923078402368002,0.7692305917158399
7112266,0.438490697567494,0.35581299832557584,0.20569630410693018
7172018,0.4126855818950397,0.3681807598031506,0.21913365830180967
7161834,0.4983846426264454,0.3230926618663324,0.1785226955072222
7135375,0.38282827960937776,0.3741685036101071,0.24300321678051529
7129249,0.10958253097303935,0.3411620473774155,0.5492554216495452
7125143,0.37217819196116225,0.36665684535239407,0.26116496268644357
7151407,0.5475698641794475,0.29887624984700895,0.15355388597354358
7223550,0.10144067766085879,0.32039551819664636,0.5781638041424949
7223021,0.5336249984928458,0.3090520829134399,0.15732291859371433
7174183,0.0893831643588965,0.19803245969948047,0.7125843759416232
7202273,0.39727607120507097,0.37590435256745675,0.22681957622747226
7161696,0.438490697567494,0.35581299832557584,0.20569630410693018
7225795,0.09989884627395916,0.3201733703755701,0.5799277833504708
7095668,0.05524649137219316,0.10455755015255977,0.8401959584752472
7234386,0.35712102299517606,0.37372670834256033,0.2691522686622636
7230215,0.5492289234803218,0.3001648187202265,0.15060625779945178
7127331,0.0530451484453079,0.10203029438399375,0.8449245571706983
7167945,0.2515959176630418,0.4101577732434218,0.3382463090935365
7190799,0.37217819196116225,0.36665684535239407,0.26116496268644357
7120422,0.37632253889422856,0.386017413435494,0.2376600476702775
7220083,0.3795918610162995,0.3762025272407944,0.24420561174290598
7103388,0.5475698641794475,0.29887624984700895,0.15355388597354358
7163634,0.5632346772990868,0.28032512193240444,0.15644020076850879
7124748,0.33333333333333337,0.33333333333333337,0.33333333333333337
7220833,0.27385496699708967,0.39615064127315547,0.329994391729755
7214952,0.03846156804736004,0.1923078402368002,0.7692305917158399
7116891,0.39029905298931494,0.37967091941501513,0.23003002759566998
7137270,0.0562898667365499,0.10164549362499395,0.8420646396384561
7137935,0.10144067766085879,0.32039551819664636,0.5781638041424949
7150092,0.4983846426264454,0.3230926618663324,0.1785226955072222
7144140,0.37401184685717936,0.3828052803903825,0.24318287275243805
7100389,0.5382236633813502,0.307118907121406,0.1546574294972438
7221077,0.27385496699708967,0.39615064127315547,0.329994391729755
7219078,0.33333333333333337,0.33333333333333337,0.33333333333333337
7095541,0.03846156804736004,0.1923078402368002,0.7692305917158399
7203328,0.5262757055041507,0.31059826043749783,0.16312603405835138
7087981,0.3795918610162995,0.3762025272407944,0.24420561174290598
7229492,0.37217819196116225,0.36665684535239407,0.26116496268644357
7206615,0.03846156804736004,0.1923078402368002,0.7692305917158399
7120758,0.03846156804736004,0.1923078402368002,0.7692305917158399
7107623,0.33333333333333337,0.33333333333333337,0.33333333333333337
7136685,0.1870330860363026,0.40735429861244454,0.405612615351253
7146873,0.5025173511797671,0.32119753307137494,0.17628511574885794
7173496,0.08030063783596049,0.16355094298027295,0.7561484191837666
7223131,0.438490697567494,0.35581299832557584,0.20569630410693018
7126261,0.5475698641794475,0.29887624984700895,0.15355388597354358
7153662,0.438490697567494,0.35581299832557584,0.20569630410693018
7096174,0.35760036825563246,0.3734285772004124,0.26897105454395503
7169773,0.45259370635301066,0.34929040461137334,0.19811588903561594
7166336,0.438490697567494,0.35581299832557584,0.20569630410693018
7214496,0.1279438404990249,0.3601067147589565,0.5119494447420185
7132195,0.05880402449127177,0.1097905833959781,0.8314053921127501
7105198,0.03846156804736004,0.1923078402368002,0.7692305917158399
7105648,0.33333333333333337,0.33333333333333337,0.33333333333333337
7112992,0.18636174331499394,0.4081256874677549,0.4055125692172513
7192198,0.33333333333333337,0.33333333333333337,0.33333333333333337
7105389,0.3836387923882046,0.38577206620662036,0.23058914140517503
7120917,0.4479295582963433,0.35161630620191753,0.20045413550173924
7136806,0.5231053180965523,0.31166866972409546,0.16522601217935223
7109319,0.05583054655359032,0.10198709938681365,0.8421823540595961
7115282,0.14649263846722754,0.3756246587467851,0.4778827027859874
7146676,0.4292314313206161,0.36151075068791194,0.20925781799147197
7215893,0.33333333333333337,0.33333333333333337,0.33333333333333337
7165629,0.39567948964424937,0.376674314917957,0.22764619543779363
7219540,0.37834165440475653,0.37226958152538675,0.24938876406985672
7136465,0.5231053180965523,0.31166866972409546,0.16522601217935223
7232225,0.42151117703024743,0.3639349776516456,0.2145538453181069
7105202,0.03846156804736004,0.1923078402368002,0.7692305917158399
7126430,0.06355687760413657,0.1198353918398234,0.81660773055604
7111867,0.33333333333333337,0.33333333333333337,0.33333333333333337
7146798,0.09144471888512204,0.2011775839186477,0.7073776971962302
7092134,0.5105320936957572,0.32004514115458726,0.16942276514965549
7156595,0.5531493019331384,0.2863201206322097,0.16053057743465182
7230524,0.35855725015103274,0.3730572075458167,0.2683855423031504
7096089,0.45630760455185126,0.348290837402406,0.19540155804574275
7204276,0.37401184685717936,0.3828052803903825,0.24318287275243805
7187503,0.21109690448704768,0.4085489915970751,0.3803541039158772
7157119,0.27861053696014215,0.3925521177001504,0.3288373453397075
7205310,0.25136136508268303,0.4114578817801068,0.33718075313721013
7116785,0.45259370635301066,0.34929040461137334,0.19811588903561594
7220345,0.3767037774219222,0.3709334875450816,0.2523627350329963
7213335,0.33333333333333337,0.33333333333333337,0.33333333333333337
7226774,0.17276838449900764,0.3957855642207393,0.431446051280253
7139673,0.21821706472332525,0.40988365217554534,0.37189928310112946
7158994,0.0530451484453079,0.10203029438399375,0.8449245571706983
7233238,0.03846156804736004,0.1923078402368002,0.7692305917158399
7139917,0.549044864198394,0.30049156479360895,0.1504635710079971
7141300,0.5187821098162442,0.31194834611385897,0.16926954406989675
7145411,0.03846156804736004,0.1923078402368002,0.7692305917158399
7207430,0.557219462693857,0.296884147358483,0.14589638994765997
7125901,0.45630760455185126,0.348290837402406,0.19540155804574275
7148635,0.3836387923882046,0.38577206620662036,0.23058914140517503
7190493,0.33333333333333337,0.33333333333333337,0.33333333333333337
7183609,0.5105320936957572,0.32004514115458726,0.16942276514965549
7105489,0.09652991180344235,0.27932183917103054,0.6241482490255271
7199702,0.14649263846722754,0.3756246587467851,0.4778827027859874
7232177,0.03846156804736004,0.1923078402368002,0.7692305917158399
7699396,0.5462356209214478,0.301439025012585,0.15232535406596706
7187542,0.14649263846722754,0.3756246587467851,0.4778827027859874
7203495,0.2391150290101702,0.41068618266576845,0.3501987883240613
7154804,0.33333333333333337,0.33333333333333337,0.33333333333333337
7213096,0.5412672822165894,0.3069762768027805,0.1517564409806302
7229112,0.03846156804736004,0.1923078402368002,0.7692305917158399
7195985,0.4046458518664882,0.37348695438384444,0.22186719374966735
7128989,0.5492289234803218,0.3001648187202265,0.15060625779945178
7201340,0.5475698641794475,0.29887624984700895,0.15355388597354358
7160416,0.5227840093491191,0.3102528258160003,0.16696316483488075
7145487,0.21964971892637106,0.40982439775395657,0.37052588331967246
7132045,0.42151117703024743,0.3639349776516456,0.2145538453181069
7127946,0.33333333333333337,0.33333333333333337,0.33333333333333337
7164531,0.39727607120507097,0.37590435256745675,0.22681957622747226
7221942,0.37401184685717936,0.3828052803903825,0.24318287275243805
7192439,0.5227840093491191,0.3102528258160003,0.16696316483488075
7140922,0.06293265433995221,0.11598754879690289,0.821079796863145
7181426,0.5336249984928458,0.3090520829134399,0.15732291859371433
7088015,0.03846156804736004,0.1923078402368002,0.7692305917158399
7162106,0.2577203512669638,0.4078799978953991,0.3343996508376371
7138311,0.33333333333333337,0.33333333333333337,0.33333333333333337
7188806,0.4479295582963433,0.35161630620191753,0.20045413550173924
7164370,0.2786930116231867,0.39300362335105965,0.32830336502575375
7162259,0.37217819196116225,0.36665684535239407,0.26116496268644357
7131606,0.33333333333333337,0.33333333333333337,0.33333333333333337
7204441,0.5371434862448049,0.3075675858518349,0.1552889279033602
7189092,0.503160175921359,0.3209892953160445,0.17585052876259658
7119739,0.5231053180965523,0.31166866972409546,0.16522601217935223
7099579,0.4292314313206161,0.36151075068791194,0.20925781799147197
7164940,0.3795918610162995,0.3762025272407944,0.24420561174290598
7091677,0.03846156804736004,0.1923078402368002,0.7692305917158399
7159173,0.3795918610162995,0.3762025272407944,0.24420561174290598
7144584,0.2109633905936742,0.40896493740502793,0.38007167200129793
7170465,0.05510772240464262,0.11083137679999013,0.8340609007953673
7145105,0.4126855818950397,0.3681807598031506,0.21913365830180967
7174989,0.09782505891593533,0.2831265826148017,0.619048358469263
7187660,0.05576886388042754,0.10406122572249292,0.8401699103970796
7101204,0.438490697567494,0.35581299832557584,0.20569630410693018
7174250,0.4699707473973082,0.3391037910996328,0.19092546150305897
7206561,0.4983846426264454,0.3230926618663324,0.1785226955072222
7168239,0.08619687895874395,0.1765965961746702,0.7372065248665858
7115466,0.3767037774219222,0.3709334875450816,0.2523627350329963
7150492,0.45630760455185126,0.348290837402406,0.19540155804574275
7200687,0.438490697567494,0.35581299832557584,0.20569630410693018
7118336,0.42151117703024743,0.3639349776516456,0.2145538453181069
7113766,0.09989884627395916,0.3201733703755701,0.5799277833504708
7234398,0.4292314313206161,0.36151075068791194,0.20925781799147197
7219996,0.09808766229822709,0.23872253348515451,0.6631898042166184
7166766,0.4271380962881615,0.3609102915976991,0.21195161211413932
7168961,0.5514725443022874,0.29867342860627444,0.14985402709143805
7091303,0.17227582725752202,0.39470377046404964,0.4330204022784283
7113377,0.37217819196116225,0.36665684535239407,0.26116496268644357
7116917,0.5025173511797671,0.32119753307137494,0.17628511574885794
7157778,0.3836387923882046,0.38577206620662036,0.23058914140517503
7143672,0.055171672797424534,0.10121667839752747,0.8436116488050479
7185468,0.2109633905936742,0.40896493740502793,0.38007167200129793
7209367,0.5361941611188354,0.3080939264162617,0.15571191246490287
7131313,0.35855725015103274,0.3730572075458167,0.2683855423031504
7090615,0.37882539309669777,0.3732442224005612,0.24793038450274088
7119653,0.4699707473973082,0.3391037910996328,0.19092546150305897
7214357,0.03846156804736004,0.1923078402368002,0.7692305917158399
7190958,0.5563852240524794,0.28415450827216776,0.15946026767535296
7185090,0.05527243002196236,0.10303191709739182,0.8416956528806459
7106402,0.13282582449493402,0.36657330732569393,0.5006008681793721
7091710,0.06632043049401323,0.12431880219430316,0.8093607673116836
7229732,0.03846156804736004,0.1923078402368002,0.7692305917158399
7191894,0.5607936704744518,0.29413227230999106,0.1450740572155571
7110757,0.3836387923882046,0.38577206620662036,0.23058914140517503
7099217,0.5262757055041507,0.31059826043749783,0.16312603405835138
7225712,0.2109633905936742,0.40896493740502793,0.38007167200129793
7168382,0.4292314313206161,0.36151075068791194,0.20925781799147197
7233700,0.4126855818950397,0.3681807598031506,0.21913365830180967
7194838,0.567416497915033,0.28203394520562636,0.1505495568793405
7087718,0.37217819196116225,0.36665684535239407,0.26116496268644357
7176108,0.5607936704744518,0.29413227230999106,0.1450740572155571
7208072,0.33333333333333337,0.33333333333333337,0.33333333333333337
7223233,0.40893652094117183,0.37125935500120605,0.2198041240576221
7142533,0.5424535126782964,0.3055716581988404,0.1519748291228632
7102561,0.43295346501205867,0.3598151656014895,0.20723136938645184
7151758,0.4126855818950397,0.3681807598031506,0.21913365830180967
7155462,0.5105320936957572,0.32004514115458726,0.16942276514965549
7192662,0.25170969464468823,0.40949254261605655,0.33879776273925527
7158810,0.07255461758194466,0.1341882834171986,0.7932570990008567
7170591,0.557219462693857,0.296884147358483,0.14589638994765997
7300648,0.567416497915033,0.28203394520562636,0.1505495568793405
7147363,0.33333333333333337,0.33333333333333337,0.33333333333333337
7099751,0.5187821098162442,0.31194834611385897,0.16926954406989675
7210590,0.05461233970911549,0.10128282053126436,0.8441048397596203
7153703,0.5336249984928458,0.3090520829134399,0.15732291859371433
7204272,0.5496428497014533,0.2975872396553373,0.15276991064320944
7121308,0.3779889282043622,0.3867991578469946,0.23521191394864324
7168526,0.5187821098162442,0.31194834611385897,0.16926954406989675
7114682,0.27385496699708967,0.39615064127315547,0.329994391729755
7223738,0.13516985085564368,0.36747069271687705,0.49735945642747936
7134558,0.4699707473973082,0.3391037910996328,0.19092546150305897
7226520,0.27861053696014215,0.3925521177001504,0.3288373453397075
7112715,0.1715666552694857,0.3904820144395633,0.437951330290951
7087774,0.5336249984928458,0.3090520829134399,0.15732291859371433
7161513,0.39727607120507097,0.37590435256745675,0.22681957622747226
7179526,0.21999994084396562,0.4164309067293381,0.3635691524266962
7224031,0.33333333333333337,0.33333333333333337,0.33333333333333337
7207741,0.5262757055041507,0.31059826043749783,0.16312603405835138
7106492,0.438490697567494,0.35581299832557584,0.20569630410693018
7158913,0.5306171709789501,0.3110693145551009,0.15831351446594893
7173462,0.33333333333333337,0.33333333333333337,0.33333333333333337
7200621,0.4983846426264454,0.3230926618663324,0.1785226955072222
7187028,0.4983846426264454,0.3230926618663324,0.1785226955072222
7125363,0.273272296320569,0.39598219910000376,0.3307455045794273
7130366,0.17237079875079098,0.39004826017649885,0.4375809410727101
7139958,0.11156559022179618,0.3412052585129979,0.5472291512652059
7208769,0.2386875647612252,0.410754185117194,0.35055825012158076
7103416,0.2321223551304389,0.4092525595906711,0.35862508527888987
7090765,0.45630760455185126,0.348290837402406,0.19540155804574275
7117601,0.4126855818950397,0.3681807598031506,0.21913365830180967
7137984,0.075143170795055,0.1422752665354302,0.7825815626695147
7100838,0.5336249984928458,0.3090520829134399,0.15732291859371433
7144427,0.438490697567494,0.35581299832557584,0.20569630410693018
7135068,0.03846156804736004,0.1923078402368002,0.7692305917158399
7202577,0.37401184685717936,0.3828052803903825,0.24318287275243805
7156817,0.25609566080117907,0.40996829868212087,0.3339360405167
7137239,0.3795918610162995,0.3762025272407944,0.24420561174290598
7206216,0.03846156804736004,0.1923078402368002,0.7692305917158399
7110900,0.42547438254300185,0.3623196707423105,0.21220594671468762
7214414,0.18721583505228148,0.40714654645185777,0.40563761849586066
7130424,0.557219462693857,0.296884147358483,0.14589638994765997
7152362,0.0893831643588965,0.19803245969948047,0.7125843759416232
7088531,0.17339188865693425,0.39024667813239644,0.4363614332106693
7168341,0.1036578651240113,0.3272745739906338,0.5690675608853549
7159381,0.08056026485314668,0.17067287119732225,0.7487668639495311
7164902,0.567416497915033,0.28203394520562636,0.1505495568793405
7124373,0.10958253097303935,0.3411620473774155,0.5492554216495452
7230906,0.33333333333333337,0.33333333333333337,0.33333333333333337
